,Date,Tweet,likeCount
2066,2022-11-22 08:51:03+00:00,indi ko gd ya kaya ang traffic sa manila grrr,0
2067,2022-11-22 08:07:41+00:00,"Traffic-related violations at penalties sa Metro Manila, tinalakay ng MMDA at LTO https://t.co/yLPFYUibDp | @IRcalbayog247",0
2068,2022-11-22 07:30:00+00:00,"A new five-year plan to solve traffic in Metro Manila is in the works #topgearph 

https://t.co/QkfW58hV7U",0
2069,2022-11-22 05:41:23+00:00,"@svveetlings hi! as for my experience years ago, it was really bad for those who went back to manila since there are no proper lanes yet in that area. some get stuck in traffic for hours. there are also no airbnbs / hotels around the ph arena so it is expected that most people would come in +",1
2070,2022-11-22 04:30:00+00:00,"A new five-year plan to solve traffic in Metro Manila is in the works #topgearph 

https://t.co/QkfW58zwwu",1
2071,2022-11-22 04:06:40+00:00,A new five-year plan to solve traffic in Metro Manila is in the works https://t.co/wq7E8w0mrs https://t.co/vysK1rqDJ6,0
2072,2022-11-22 04:05:47+00:00,Grabe naman traffic dsa manila,0
2073,2022-11-22 03:36:35+00:00,"As the holiday season approaches and the traffic in Cebu and Manila worsen, FPT Philippines in partnership with ANGKAS is now giving a 20% discount to and from our workplace until Dec 31, 2022, to all registered FSofters in Manila and Cebu. 
This is Legit 😉
#FPTAngkas",0
2074,2022-11-22 03:01:12+00:00,"@KyouzenK traffic dito sa manila bes, kahit i smuggle ka ma traffic ka lang",1
2075,2022-11-22 02:20:24+00:00,hindi ko talaga namiss yung traffic ng metro manila whatchusay,0
2076,2022-11-22 02:03:27+00:00,Good morning world! I have arrived at the airport in what must be a record time for me. The traffic in Manila is usually bad but it only took 20 minutes from Makati. I used a grab car to get here. The fare was ₱418 but I gave the driver ₱600 which includes the tip. https://t.co/67AVNAJc4z,1
2077,2022-11-22 01:32:35+00:00,Whats supposed to be a 40 to 45 minute drive is now 1hr 20m. I hate this place. I hate Metro Manila and its traffic. Unproductivity all the way through. https://t.co/80RXUwSV1i,5
2078,2022-11-21 18:44:42+00:00,I kinda miss the city lights sa manila bisan grabe ka crowded and traffic pero da best jud ang city lights pero some areas ra pud hahahah,1
2079,2022-11-21 17:33:22+00:00,"cg peoples budol-ing me into buying a car for transpo purposes

not really a fan of driving given the metro manila traffic

but

HmMMMmmmMmm 🤔🤔🤔
I might consider it",2
2080,2022-11-21 17:24:03+00:00,"@coupranged Just to add.. for those who live within manila, even from the south, its not really that far if you take the new skyway.. im from sucat in paranaque and waze is showing me 1 hr to get to the arena.. i know its different when there’s traffic, but still, no need to rent a place.",67
2081,2022-11-21 15:56:48+00:00,@thisjustinne @hoomumofalexa Grabe yung mga butas butas sa Manila. Ang lala ng traffic lalo sa tapat ng city hall nila,2
2082,2022-11-21 14:47:12+00:00,Mas traffic na ata sa Antips kesa sa Manila. Partida onti lang traffic lights dito sa Antips eguls,3
2083,2022-11-21 14:34:56+00:00,same!!! + hindi ko pa alam kung makakapunta ako kasi tuesday yon and paniguradong may pasok tapos traffic pa pag papunta manila to bulacan 😔 https://t.co/6JvA6Qwrwd,2
2084,2022-11-21 14:34:13+00:00,@da_pe_rho My dad is a fan of Pang so he will approve. But Manila + Dec = exag traffic 😭. I am too old for that 😂.,0
2085,2022-11-21 14:30:13+00:00,"MOVIE IDEA: A group of strangers forming deep friendship during a bus trip in the infamous Metro Manila traffic. They share anecdotes, trauma, regrets, and even secrets together. They are soulmates. At the end, one by one, they say good bye and leave the bus.",72
2086,2022-11-21 11:09:26+00:00,grabe yung traffic akala ko nasa manila ako ang lala,2
2087,2022-11-21 10:14:55+00:00,"Nebrija: Kanina nasa City of Manila kami, nasa Carlos kami. Ayun nga, nagiging parking-an kaya nagkaka-buhol-buhol ang traffic. 

#Balansyado
#SamaSamaTayoPilipino

LIVE: https://t.co/EYiaphIa68",0
2088,2022-11-21 09:56:26+00:00,@msviach Overall traffic basta Manila HAHAHAHA,0
2089,2022-11-21 07:13:11+00:00,I really want to go to the vivi cse but Manila traffic is going to be so bad around this time na 💀,6
2090,2022-11-21 06:00:59+00:00,"GOOD NEWS PARA SA MGA TAGA-METRO MANILA!

Reps. from the @MMDA, the 17 LGUs in Metro Manila, and national agencies responsible for managing traffic in the metropolis have committed to work together to implement a five-year action plan to ease congestion.

https://t.co/xE6rm6DYF2",2
2091,2022-11-21 04:48:00+00:00,"The MMDA, the 17 LGUs in Metro Manila, and national agencies responsible for managing traffic in the metropolis have approved the action plan that covers various strategies aimed to address traffic-management issues in the metropolis.

https://t.co/XReZpkcgip",0
2092,2022-11-21 04:09:23+00:00,i srsly fcking hate commuting in metro manila like it aint that far but because of traffic and stupid roads and routes its so fcking hard to get there,2
2093,2022-11-21 03:34:55+00:00,"My earlybird membership went in vain so up until now, the thought that ""maybe I am also a VIP Soundcheck/Floor holder for Blackpink Manila concert"" lingers.

If and only if they've managed the Earlybird presale like this... Passcode first, No traffic. 😣😭 https://t.co/nj5WCu6YrR",0
2094,2022-11-21 03:31:52+00:00,TANGINA MALALATE NA AKO FUCK MANILA TRAFFIC,0
2095,2022-11-21 02:28:05+00:00,"The Nat'l Coalition for Child Road Traffic Injury Prevention — a multisectoral group led by Dept of Transportation, ImagineLaw, etc. — unveiled a mural at Children's Road Safety Park in Manila to commemorate World Day of Remembrance for Road Traffic Victims. | @mjaysoncayabyab https://t.co/E1YhVYlWNU",0
2096,2022-11-21 02:20:11+00:00,"Children put their handprints as multi-sectoral groups and agencies for road and children's safety unveil a mural in Manila in commemoration of World Day of Remembrance for Road Traffic Victims at the Children’s Road Safety Park in Manila on November 20, 2022. | @DemayoMark https://t.co/onWsmKobdC",0
2097,2022-11-21 02:18:56+00:00,"LOOK: Children put their handprints as multi-sectoral groups and agencies for road and children's safety unveil a mural in Manila in commemoration of World Day of Remembrance for Road Traffic Victims at the Children’s Road Safety Park in Manila on Sunday.

- @ABSCBNNews https://t.co/Wu5C8p0yIR",0
2098,2022-11-21 02:18:25+00:00,"LOOK: Children put their handprints as multi-sectoral groups and agencies for road and children's safety unveil a mural in Manila in commemoration of World Day of Remembrance for Road Traffic Victims at the Children’s Road Safety Park in Manila on Sunday.

- @ABSCBNNews https://t.co/EyGPbu9HRG",0
2099,2022-11-21 02:17:15+00:00,ang traffic sa manila jusme,0
2100,2022-11-21 01:13:17+00:00,The best traffic sa manila potangina,0
2101,2022-11-21 01:02:00+00:00,Grabe ang mental health suffering ng Metro Manila Traffic. One hour in a traffic jam grabe,1
2102,2022-11-21 00:22:12+00:00,I just know that the 9th hell of Metro Manila is in Novaliches sa lala ng traffic ng Q Hwy.,0
2103,2022-11-21 00:01:18+00:00,"Kaya naman pala byahe Manila. Yung traffic lang makapesti; sikkawe, sikkapisag, mabisin, mapangal, mavuyu na ko sa 2 hours na traffic 😵",2
2104,2022-11-20 22:10:24+00:00,"traffic is not as bad in the valley because i grew up with manila traffic which is incomparable to me. but damn, I got used to getting where I have to be in time I’m trying not to overreact when I have +10mins for a usual trip 😵‍💫",0
2105,2022-11-20 21:28:47+00:00,Gayak na po tayo at traffic na naman. Uwi na ng Manila 🥹 pwede extend pa ng week end? 🥱 https://t.co/PX3RTGaMNF,0
2106,2022-11-20 17:46:39+00:00,mas malala pa ata traffic sa Baguio eh kaysa sa Manila😭,0
2107,2022-11-20 14:31:46+00:00,"@vncamille_ hoy totoo HAHAHAHA kagagaling ko lang last night from Manila ,, akala mo sa baba lang traffic. pati rin pala sa Tags",0
2108,2022-11-20 14:18:07+00:00,we didn't beat the baguio-manila traffic but sold out na rin pala in the mood for love 🤧🤧🤧 god why,0
2109,2022-11-20 12:35:06+00:00,@MJtheExpat Hehe! Its not as bad as Manila but almost as bad. The other positives will make you forget the traffic and their public transport (MRT) is brilliant.,2
2110,2022-11-20 12:05:14+00:00,@NLEXexpressways May plan po ba na ihold muna itong project nito say from Dec 1 to Jan 3? Same sa ginawa ni mmda sa mga road repair sa manila. Para maiwasan lang ung traffic this holiday season.,0
2111,2022-11-20 11:54:25+00:00,naur for da traffic need ko makabalik manila pls,0
2112,2022-11-20 09:27:11+00:00,Air traffic. Last namo anhi dri mao sad. Manila is such a busy city.chariz,0
2113,2022-11-20 08:56:39+00:00,"@10vemittens May lusutan po if you're going to seaside. From morato, to manila. Hahahah ayaw nila dumaan sa edsa traffic lol 😂 I get it.",1
2114,2022-11-20 06:15:00+00:00,"LOOK: Children put their handprints as multi-sectoral groups and agencies for road and children's safety unveil a mural in Manila in commemoration of World Day of Remembrance for Road Traffic Victims at the Children’s Road Safety Park in Manila on Sunday.

https://t.co/77FPleDh0d",8
2115,2022-11-20 05:12:19+00:00,"The Nat'l Coalition for Child Road Traffic Injury Prevention — a multisectoral group led by Dept of Transportation, ImagineLaw, etc. — unveiled a mural at Children's Road Safety Park in Manila to commemorate World Day of Remembrance for Road Traffic Victims. | @mjaysoncayabyab https://t.co/fVvd12Ad1E",7
2116,2022-11-20 05:08:15+00:00,"The Nat'l Coalition for Child Road Traffic Injury Prevention - a multisectoral group led by Dept of Transportation, ImagineLaw, etc. - unveiled a mural at Children's Road Safety Park in Manila to commemorate the World Day of Remembrance for Road Traffic Victims @PhilippineStar https://t.co/gT1Bw30s2Z",2
2117,2022-11-20 04:15:36+00:00,"LOOK: Children learn about basic traffic rules, signs and safety practices at the Children’s Road Safety Park in Manila on Sunday, in commemoration of World Day of Remembrance for Road Traffic Victims. | via @DemayoMark https://t.co/Ppijwl8l7h",35
2118,2022-11-20 04:00:01+00:00,"Children put their handprints as multi-sectoral groups and agencies for road and children's safety unveil a mural in Manila in commemoration of World Day of Remembrance for Road Traffic Victims at the Children’s Road Safety Park in Manila on November 20, 2022. | via @DemayoMark https://t.co/jjPxhiw5eG",33
2119,2022-11-20 02:04:15+00:00,sobrang traffic na talaga cavite to manila 😭,0
2120,2022-11-20 01:10:40+00:00,"LOOK: The Metropolitan Manila Development Authority (MMDA) unveils a mural at the Children’s Road Safety Park in Malate, Sunday morning, to commemorate the World Day of Remembrance for Traffic Victims. 

📸 Ernie Villeza, Jimmy Comillor, CNN Philippines https://t.co/K5kCxFmc3C",2
2121,2022-11-20 01:02:27+00:00,"Bright &amp; early on a Sunday morning for World Day of Remembrance for Road Traffic Victims in Manila.

#1670lives of children lost due to unsafe roads. Powerful to see @MMDA’s chairperson apologise &amp; agree to work with civil society orgs @MoveAsOnePH @PLCPD1989 @ImagineLawPH https://t.co/0QNZ8Shskr",8
2122,2022-11-20 00:38:32+00:00,"@rwlldno_ My word of advice is Google declassified CIA documents about ML, IRL, FEM, JOMA, CORY, and also declassified US Embassy Manila bulletin and traffic. Then save some money and buy DEBUNKED by Rigoberto Tiglao. Read them thoroughly. Finally, watch 'First They killed my Father' movie",2
2123,2022-11-19 23:25:38+00:00,@mashable What minimum constant speed is needed to keep the turbines moving? Wondering about feasibility in California and Manila traffic patterns.,0
2124,2022-11-19 20:55:51+00:00,"@WSJ Greater Los Angeles California Traffic Becoming Unbearable.
The Original City Planners Did Not Want This... No Vision.
Turning Big CA Cities into  the likes of Bangkok &amp; Manila",6
2125,2022-11-19 16:29:17+00:00,"@MacroMate8 You should try Istanbul, Bangkok, Manila, Moscow traffic. Makes London seem easy breezy.",1
2126,2022-11-19 14:29:36+00:00,Like I need to mentally prepare. I might cringe a lot bc of the traffic? The streets? Everywhere in manila is shtty. Taeyong saying the dolomite beach was beautiful last time was already too cringey for me 😭 hun the provinces are just a few hours away. They are better!,0
2127,2022-11-19 13:51:44+00:00,@interpretcrypto Manila traffic madness,0
2128,2022-11-19 13:26:04+00:00,don't tell seokjin about manila traffic https://t.co/Wo55PEQqQV,0
2129,2022-11-19 13:10:27+00:00,The Metro Manila Traffic is something i will never want in life.,3
2130,2022-11-19 12:25:06+00:00,"@EDENAGU43721338 Bumilib din ako sa kanya mga ilang months, kasi luminis talaga ang Manila. Minsan napanood ko yong interview nya sa ABS CBN tungkol sa traffic sa pier, ang yabang na sumagot! Hehe pareho mo Ms Eden, madali din akong madala!😂",6
2131,2022-11-19 12:02:19+00:00,"@pineconepickers For historical sites in Manila, pretty much just Rizal Park and Intramuros. The National Museum is in that area too. Go around on a Sunday when traffic is at its lightest.

Metro Manila is mostly malls 😩",0
2132,2022-11-19 11:57:00+00:00,"@pineconepickers If you're going to the Philippines, please check out Cebu, Boracay, and Palawan. Manila...eh, not so great. Traffic is horrible. Lots of food options though, and most people speak English so it's easy to ask for directions, etc.",0
2133,2022-11-19 11:35:13+00:00,"Fck the traffic here in metro manila, minsan nlng dto ganyan pa pucha",2
2134,2022-11-19 11:27:18+00:00,"@pineconepickers we have the worst traffic and public transportation is really bad 🥲 if you spent some (unnecessary*) time in metro manila, i wouldn’t consider it a vacation but that’s just me as a filipino myself 😭 
*i say unnecessary cos u would need to land and fly out from here",0
2135,2022-11-19 10:42:46+00:00,Cainta ➡️ Manila (BM duties) ➡️ BGC (Joseph the Dreamer). KFC to the rescue! Grabe traffic sa Manila ngayon. https://t.co/D5wJujMcpY,0
2136,2022-11-19 10:38:43+00:00,@marrymebbright let them compare the traffic of Bangkok and Manila. 🤣🤣,0
2137,2022-11-19 10:36:25+00:00,this is heaven compared to Metro Manila traffic https://t.co/F1cJDUuctn,0
2138,2022-11-19 10:31:55+00:00,@_melitoooo Kaya nakakatamad lumuwas Manila kahit long weekend sasalubong lagi traffic sa EDSA,0
2139,2022-11-19 10:30:34+00:00,@OfficialSLEX where's the traffic tail end going to manila from calamba?,0
2140,2022-11-19 10:15:21+00:00,bro manila is so pretty but the fucking traffic,2
2141,2022-11-19 09:59:33+00:00,metro manila traffic is insane like... traveling between two neighboring cities take ALMOST TWO HOURS,0
2142,2022-11-19 09:44:39+00:00,The Metro Manila commute and traffic congestion really is the worst part of living here.,1
2143,2022-11-19 09:35:18+00:00,Sa sobrang traffic sa manila nakakapag comment pa sa post yung driver,8
2144,2022-11-19 09:21:17+00:00,Ang lala talaga ng traffic sa Metro Manila. Buti wala akong dalang sasakyan,3
2145,2022-11-19 09:06:32+00:00,"@MMDA Manila ocean park sa may stop light grabe traffic!! Mga tricycle tawid tawid nalang. Naka ilang stop and go na pero hindi umuusad, uusad man pero usad pagong.",0
2146,2022-11-19 08:48:57+00:00,Eto pinakaayaw ko pag nagpunta ng Manila eh Yung Traffic,0
2147,2022-11-19 07:58:02+00:00,"Sa huling Joint Coordination Committee Meeting, sinabi ni MMDA Acting Chairman Atty. Romando Artes na aprubado na ang JICA-funded Comprehensive Traffic Management Plan (CTMP) para sa Metro Manila. https://t.co/uczUlPbRcV https://t.co/vG0tJf51aP",0
2148,2022-11-19 07:43:17+00:00,Traffic is slow moving in the southbound lane of SLEX from Alabang to San Pedro as well as the northbound lane going to Metro Manila this rainy Saturday afternoon due to high volume of vehicles. #TrafficPatrol | via @Dennis_Datu https://t.co/CjoZDfjRg2,9
